frame,ssim,mse,text,trans
21383,99.99,4.335498192097253e-06,,
21384,99.98,5.780664256129672e-06,,
21385,99.99,2.890332128064836e-06,,
21386,99.99,4.335498192097253e-06,,
21387,99.99,2.890332128064836e-06,,
21388,99.99,2.890332128064836e-06,,
21389,99.98,7.22583032016209e-06,,
21390,99.98,7.22583032016209e-06,,
21391,99.97,1.7341992768389014e-05,,
21392,99.97,2.1677490960486268e-05,,
21393,99.98,8.670996384194507e-06,,
21394,99.98,1.0116162448226928e-05,,
21395,99.98,8.670996384194507e-06,,
21396,30.88,0.6167477404828589,就是,That's right.
21397,99.56,0.0007558218514889547,就是,That's right.
21398,99.52,0.0007832800067055706,就是,That's right.
21399,99.56,0.0008064026637300892,就是,That's right.
21400,99.96,4.3354981920972536e-05,就是,That's right.
21401,99.98,3.468398553677803e-05,就是,That's right.
21402,99.98,2.4567823088551106e-05,就是,That's right.
21403,99.95,4.6245314049037374e-05,就是,That's right.
21404,99.98,1.7341992768389014e-05,就是,That's right.
21405,99.99,5.780664256129672e-06,就是,That's right.
21406,90.17,0.042700321693965856,就是,That's right.
21407,30.35,0.5680138504715577,,
21408,99.96,2.3122657024518687e-05,,
21409,99.95,1.8787158832421433e-05,,
21410,24.59,0.7118078738427832,以后还有谁要和你比赛,Who else is going to compete with you?
21411,99.2,0.0018830513814342405,以后还有谁要和你比赛,Who else is going to compete with you?
21412,99.4,0.0012630751399643333,以后还有谁要和你比赛,Who else is going to compete with you?
21413,99.49,0.0012659654720923981,以后还有谁要和你比赛,Who else is going to compete with you?
21414,99.94,6.358730681742639e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21415,99.95,5.058081224113463e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21416,99.97,3.323881947274562e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21417,99.96,6.358730681742639e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21418,99.96,6.358730681742639e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21419,99.98,2.3122657024518687e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21420,99.98,5.6361476497264305e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21421,99.73,0.0007211378659521766,以后还有谁要和你比赛,Who else is going to compete with you?
21422,99.98,2.6012989152583522e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21423,99.97,3.1793653408713196e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21424,99.97,3.0348487344680776e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21425,99.99,1.3006494576291761e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21426,99.98,2.4567823088551106e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21427,99.98,1.8787158832421433e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21428,99.9,0.0003685173463282666,以后还有谁要和你比赛,Who else is going to compete with you?
21429,99.9,0.00035984634994407213,以后还有谁要和你比赛,Who else is going to compete with you?
21430,99.91,0.0003815238409045584,以后还有谁要和你比赛,Who else is going to compete with you?
21431,99.93,0.00025868472546180285,以后还有谁要和你比赛,Who else is going to compete with you?
21432,99.89,0.0004176529925053688,以后还有谁要和你比赛,Who else is going to compete with you?
21433,99.86,0.0006777828840312041,以后还有谁要和你比赛,Who else is going to compete with you?
21434,99.96,3.7574317664842866e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21435,99.97,4.046464979290771e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21436,99.98,2.890332128064836e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21437,99.98,3.612915160081045e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21438,99.97,2.6012989152583522e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21439,99.98,1.7341992768389014e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21440,99.98,2.0232324896453855e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21441,99.97,3.1793653408713196e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21442,99.98,2.1677490960486268e-05,以后还有谁要和你比赛,Who else is going to compete with you?
21443,98.87,0.004699680040233424,以后还有谁要和你比赛,Who else is going to compete with you?
21444,23.59,0.7426376014867869,,
21445,99.97,1.7341992768389014e-05,,
21446,99.64,1.8787158832421433e-05,,
21447,99.97,1.3006494576291761e-05,,
21448,99.98,1.0116162448226928e-05,,
21449,99.96,1.8787158832421433e-05,,
21450,99.96,1.7341992768389014e-05,,
21451,99.97,1.3006494576291761e-05,,
21452,99.95,2.4567823088551106e-05,,
21453,99.95,3.0348487344680776e-05,,
21454,99.95,3.0348487344680776e-05,,
21455,99.93,2.890332128064836e-05,,
21456,25.09,0.7324173870819496,我们鄙视你,We despise you.
21457,99.25,0.0020102259950690936,我们鄙视你,We despise you.
21458,99.54,0.001261629973900301,我们鄙视你,We despise you.
21459,99.59,0.001323772114653695,我们鄙视你,We despise you.
21460,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21461,99.99,1.1561328512259344e-05,我们鄙视你,We despise you.
21462,99.99,1.3006494576291761e-05,我们鄙视你,We despise you.
21463,99.98,1.5896826704356598e-05,我们鄙视你,We despise you.
21464,99.95,2.890332128064836e-05,我们鄙视你,We despise you.
21465,99.98,1.3006494576291761e-05,我们鄙视你,We despise you.
21466,97.98,0.006101491122344868,我们鄙视你,We despise you.
21467,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21468,99.99,5.780664256129672e-06,我们鄙视你,We despise you.
21469,99.99,4.335498192097253e-06,我们鄙视你,We despise you.
21470,99.99,5.780664256129672e-06,我们鄙视你,We despise you.
21471,99.99,5.780664256129672e-06,我们鄙视你,We despise you.
21472,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21473,99.99,1.0116162448226928e-05,我们鄙视你,We despise you.
21474,99.97,3.612915160081045e-05,我们鄙视你,We despise you.
21475,99.97,3.323881947274562e-05,我们鄙视你,We despise you.
21476,99.99,4.335498192097253e-06,我们鄙视你,We despise you.
21477,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21478,99.98,1.1561328512259344e-05,我们鄙视你,We despise you.
21479,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21480,99.99,5.780664256129672e-06,我们鄙视你,We despise you.
21481,99.99,8.670996384194507e-06,我们鄙视你,We despise you.
21482,99.99,7.22583032016209e-06,我们鄙视你,We despise you.
21483,99.99,1.0116162448226928e-05,我们鄙视你,We despise you.
21484,99.98,3.901948372887529e-05,我们鄙视你,We despise you.
21485,99.99,7.22583032016209e-06,我们鄙视你,We despise you.
21486,99.99,1.7341992768389014e-05,我们鄙视你,We despise you.
21487,99.98,2.1677490960486268e-05,我们鄙视你,We despise you.
21488,99.97,2.4567823088551106e-05,我们鄙视你,We despise you.
21489,98.78,0.005341333772663817,我们鄙视你,We despise you.
21490,24.2,0.7476581083932355,,
21491,99.78,7.659380139371815e-05,,
21492,99.83,6.069697468936155e-05,,
21493,99.98,5.780664256129672e-06,,
21494,99.99,4.335498192097253e-06,,
21495,99.98,8.670996384194507e-06,,
21496,99.98,1.0116162448226928e-05,,
21497,99.96,1.3006494576291761e-05,,
21498,99.94,2.1677490960486268e-05,,
21499,99.86,1.7341992768389014e-05,,
21500,99.88,1.5896826704356598e-05,,
21501,99.96,1.3006494576291761e-05,,
21502,99.97,1.3006494576291761e-05,,
21503,99.95,2.0232324896453855e-05,,
21504,99.96,2.1677490960486268e-05,,
21505,99.98,1.0116162448226928e-05,,
21506,99.99,7.22583032016209e-06,,
21507,99.98,7.22583032016209e-06,,
21508,99.99,4.335498192097253e-06,,
21509,99.97,1.0116162448226928e-05,,
21510,99.96,1.3006494576291761e-05,,
21511,99.99,5.780664256129672e-06,,
21512,99.99,5.780664256129672e-06,,
21513,99.98,8.670996384194507e-06,,
21514,31.04,0.6296545186007324,你们悻什么,What are you talking about?
21515,98.87,0.0023729626771412304,你们悻什么,What are you talking about?
21516,99.62,0.000819409158306381,你们悻什么,What are you talking about?
21517,99.66,0.0008410866492668673,你们悻什么,What are you talking about?
21518,99.99,1.0116162448226928e-05,你们悻什么,What are you talking about?
21519,99.99,7.22583032016209e-06,你们悻什么,What are you talking about?
21520,99.99,5.780664256129672e-06,你们悻什么,What are you talking about?
21521,100.0,4.335498192097253e-06,你们悻什么,What are you talking about?
21522,100.0,1.445166064032418e-06,你们悻什么,What are you talking about?
21523,99.98,1.1561328512259344e-05,你们悻什么,What are you talking about?
21524,99.97,2.4567823088551106e-05,你们悻什么,What are you talking about?
21525,99.97,1.7341992768389014e-05,你们悻什么,What are you talking about?
21526,99.97,2.1677490960486268e-05,你们悻什么,What are you talking about?
21527,99.99,8.670996384194507e-06,你们悻什么,What are you talking about?
21528,99.99,1.5896826704356598e-05,你们悻什么,What are you talking about?
21529,99.99,8.670996384194507e-06,你们悻什么,What are you talking about?
21530,99.99,2.890332128064836e-06,你们悻什么,What are you talking about?
21531,100.0,2.890332128064836e-06,你们悻什么,What are you talking about?
21532,99.99,1.3006494576291761e-05,你们悻什么,What are you talking about?
21533,99.99,1.445166064032418e-05,你们悻什么,What are you talking about?
21534,99.99,1.445166064032418e-05,你们悻什么,What are you talking about?
21535,100.0,4.335498192097253e-06,你们悻什么,What are you talking about?
21536,99.28,0.0017775542587598742,你们悻什么,What are you talking about?
21537,29.84,0.6415164416543105,,
21538,99.99,4.335498192097253e-06,,
21539,99.99,7.22583032016209e-06,,
21540,99.98,8.670996384194507e-06,,
21541,99.96,1.1561328512259344e-05,,
21542,99.98,5.780664256129672e-06,,
21543,99.99,4.335498192097253e-06,,
21544,99.99,4.335498192097253e-06,,
21545,99.99,4.335498192097253e-06,,
21546,99.99,4.335498192097253e-06,,
21547,99.99,2.890332128064836e-06,,
21548,99.98,1.1561328512259344e-05,,
21549,99.96,2.1677490960486268e-05,,
21550,35.81,0.4948783314690691,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21551,98.56,0.0041880912535659474,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21552,99.62,0.0009277966131088124,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21553,99.65,0.0009379127755570393,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21554,99.97,2.4567823088551106e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21555,99.97,2.1677490960486268e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21556,99.91,0.00012572944757082037,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21557,99.96,3.7574317664842866e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21558,99.93,4.480014798500496e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21559,99.92,5.491631043323188e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21560,99.97,2.0232324896453855e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21561,99.97,2.6012989152583522e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21562,99.96,2.6012989152583522e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21563,99.97,2.0232324896453855e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21564,99.98,1.5896826704356598e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21565,99.96,3.901948372887529e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21566,99.94,4.6245314049037374e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21567,99.98,1.5896826704356598e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21568,99.9,9.393579416210717e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21569,99.97,4.3354981920972536e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21570,99.98,3.468398553677803e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21571,99.93,4.913564617710221e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21572,99.98,2.745815521661594e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21573,99.99,1.3006494576291761e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21574,99.99,2.0232324896453855e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21575,99.99,1.3006494576291761e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21576,99.99,4.335498192097253e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21577,99.99,4.335498192097253e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21578,99.99,1.445166064032418e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21579,99.98,4.335498192097253e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21580,99.98,4.335498192097253e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21581,99.99,1.445166064032418e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21582,99.97,1.1561328512259344e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21583,99.98,9.53809602261396e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21584,99.97,0.00010983262086646377,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21585,99.98,1.445166064032418e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21586,99.98,8.670996384194507e-06,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21587,99.96,2.3122657024518687e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
21588,99.98,1.1561328512259344e-05,去去去  去一边玩去,"Go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go."
